name,department,,,,,,,,,,,,,,,,,,
葡萄球菌中毒性休克综合征,呼吸内科 急诊科,,,,,,,,,,,,,,,,,,
急性硫化氢中毒,呼吸内科 急诊科,,,,,,,,,,,,,,,,,,
羰基镍中毒,呼吸内科 急诊科,,,,,,,,,,,,,,,,,,
口腔毛滴虫病,呼吸内科 口腔科,,,,,,,,,,,,,,,,,,
老年人肺炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人慢性支气管炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年肺炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人肺气肿,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人支气管哮喘,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人肺心病,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人间质性肺炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人特发性肺纤维化,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人支气管扩张,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人吸入性肺炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人支原体肺炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人呼吸衰竭,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人终末期肺炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人院内获得性肺炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人厌氧菌性肺炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人急性呼吸窘迫综合征,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人呼吸性酸中毒,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
老年人阳性杆菌肺炎,呼吸内科 老年科,,,,,,,,,,,,,,,,,,
COPD,呼吸内科 内科,,,,,,,,,,,,,,,,,,
慢性肺炎,呼吸内科 内科,,,,,,,,,,,,,,,,,,
Ⅰ型超敏反应性疾病,呼吸内科 内科,,,,,,,,,,,,,,,,,,
金黄色葡萄球菌肺炎,呼吸内科 内科,,,,,,,,,,,,,,,,,,
链球菌性咽炎,呼吸内科 内科,,,,,,,,,,,,,,,,,,
腺病毒肺炎,呼吸内科 内科,,,,,,,,,,,,,,,,,,
哮喘性肺嗜酸粒细胞浸润症,呼吸内科 内科,,,,,,,,,,,,,,,,,,
囊性纤维化,呼吸内科 内科,,,,,,,,,,,,,,,,,,
妊娠合并肺炎,呼吸内科 内科,,,,,,,,,,,,,,,,,,
妊娠合并哮喘,呼吸内科 内科,,,,,,,,,,,,,,,,,,
迁延性肺嗜酸粒细胞浸润症,呼吸内科 内科,,,,,,,,,,,,,,,,,,
热带性肺嗜酸粒细胞浸润症,呼吸内科 内科,,,,,,,,,,,,,,,,,,
病毒性感冒,呼吸内科 内科,,,,,,,,,,,,,,,,,,
小儿单侧肺异常透亮综合征,呼吸内科 内科,,,,,,,,,,,,,,,,,,
楚尔盖分枝杆菌感染,呼吸内科 皮肤科,,,,,,,,,,,,,,,,,,
吸入性损伤,呼吸内科 烧伤科,,,,,,,,,,,,,,,,,,
SAS,呼吸内科 神经内科,,,,,,,,,,,,,,,,,,
肺性脑病,呼吸内科 神经内科,,,,,,,,,,,,,,,,,,
脑膜炎奈瑟菌肺炎,呼吸内科 神经内科,,,,,,,,,,,,,,,,,,
肺出血－肾炎综合征,呼吸内科 肾内科,,,,,,,,,,,,,,,,,,
镍中毒,呼吸内科 肾内科,,,,,,,,,,,,,,,,,,
尿毒症肺炎,呼吸内科 肾内科,,,,,,,,,,,,,,,,,,
贝壳甲综合征,呼吸内科 手外科,,,,,,,,,,,,,,,,,,
阴沟肠杆菌感染,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
锰中毒,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
乳酸性酸中毒,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
附红细胞体病,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
大肠埃希杆菌肺炎,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
颚口线虫病,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
鼻疽,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
乙醚中毒,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
咖啡因与氨茶碱中毒,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
汽油中毒,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
胃型哮喘,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
不动杆菌感染,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
曲霉病,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
小儿急性血行播散型肺结核,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
诺卡菌病,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
螺菌病,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
链杆菌病,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
卫氏并殖吸虫病,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
细粒棘球蚴病,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
小儿内脏幼虫移行症,呼吸内科 消化内科,,,,,,,,,,,,,,,,,,
呼吸系统疾病伴发的精神障碍,呼吸内科 心理咨询,,,,,,,,,,,,,,,,,,
肺气肿,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
气胸,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
肺栓塞,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
胸膜炎,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
肺大疱,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
急性气管－支气管炎,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
多重肺部感染,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
肺炎性假瘤,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
肺真菌病,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
气管、支气管狭窄,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
纵隔气肿,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
淋巴管肌瘤,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
乳糜胸,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
肺损伤,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
纵隔囊肿,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
类肺炎性胸腔积液,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
单侧肺气肿,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
上气道梗阻,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
肺、胸膜阿米巴病,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
肝性胸腔积液,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
急性肺脓肿,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
新生儿先天性膈疝,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
慢性纵隔炎,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
铜绿色假单胞菌肺炎,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
纵隔疝,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
支气管结石,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
先天性支气管肺囊肿,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
先天性肺动静脉瘘,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
先天性支气管囊肿,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
妊娠合并肺栓塞,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
曲霉球,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
急性侵袭型肺曲霉病,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
支气管肺隔离症,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
医源性气管及主支气管损伤,呼吸内科 心胸外科,,,,,,,,,,,,,,,,,,
败血症,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
ARDS,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
急性呼吸衰竭,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
心源性哮喘,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
多系统器官功能衰竭,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
慢性呼吸衰竭,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
脂肪栓塞综合征,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
夜间哮喘,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
新生儿持续性肺动脉高压,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
鹦鹉热衣原体肺炎,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
混合型慢性高原病,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
链球菌中毒性休克综合征,呼吸内科 心血管内科,,,,,,,,,,,,,,,,,,
肺不张,呼吸内科 血管外科,,,,,,,,,,,,,,,,,,
肺炎链球菌败血症,呼吸内科 血液科,,,,,,,,,,,,,,,,,,
小儿疱疹性角膜结膜炎,呼吸内科 眼科,,,,,,,,,,,,,,,,,,
沙眼衣原体肺炎,呼吸内科 眼科,,,,,,,,,,,,,,,,,,
哮喘,呼吸内科 中医科,,,,,,,,,,,,,,,,,,
支气管肺炎,呼吸内科 中医科,,,,,,,,,,,,,,,,,,
肺气虚,呼吸内科 中医科,,,,,,,,,,,,,,,,,,
寒饮咳嗽,呼吸内科 中医科,,,,,,,,,,,,,,,,,,
肺闭喘咳,呼吸内科 中医科,,,,,,,,,,,,,,,,,,
顿呛,呼吸内科 中医科,,,,,,,,,,,,,,,,,,
肺络张,呼吸内科 中医科,,,,,,,,,,,,,,,,,,
淋巴瘤样肉芽肿,呼吸内科 肿瘤科,,,,,,,,,,,,,,,,,,
一氧化碳中毒,急诊科,,,,,,,,,,,,,,,,,,
汞中毒,急诊科,,,,,,,,,,,,,,,,,,
百草枯中毒,急诊科,,,,,,,,,,,,,,,,,,
休克,急诊科,,,,,,,,,,,,,,,,,,
热射病,急诊科,,,,,,,,,,,,,,,,,,
慢性铅中毒,急诊科,,,,,,,,,,,,,,,,,,
铊中毒,急诊科,,,,,,,,,,,,,,,,,,
脓毒性休克,急诊科,,,,,,,,,,,,,,,,,,
硫化氢中毒,急诊科,,,,,,,,,,,,,,,,,,
蝎子螫伤,急诊科,,,,,,,,,,,,,,,,,,
河豚毒素中毒,急诊科,,,,,,,,,,,,,,,,,,
蜈蚣咬伤,急诊科,,,,,,,,,,,,,,,,,,
二氧化硫中毒,急诊科,,,,,,,,,,,,,,,,,,
自缢,急诊科,,,,,,,,,,,,,,,,,,
中毒性休克综合征,急诊科,,,,,,,,,,,,,,,,,,
真菌性食物中毒,急诊科,,,,,,,,,,,,,,,,,,
苯丙胺中毒,急诊科,,,,,,,,,,,,,,,,,,
小儿休克,急诊科,,,,,,,,,,,,,,,,,,
强酸、强碱中毒,急诊科,,,,,,,,,,,,,,,,,,
中暑痉挛,急诊科,,,,,,,,,,,,,,,,,,
中暑衰竭,急诊科,,,,,,,,,,,,,,,,,,
光气中毒,急诊科,,,,,,,,,,,,,,,,,,
二氧化氮中毒,急诊科,,,,,,,,,,,,,,,,,,
钡中毒,急诊科,,,,,,,,,,,,,,,,,,
老年性昏迷,急诊科,,,,,,,,,,,,,,,,,,
小儿一氧化碳中毒,急诊科,,,,,,,,,,,,,,,,,,
毒气中毒,急诊科,,,,,,,,,,,,,,,,,,
出血性休克和脑病综合征,急诊科,,,,,,,,,,,,,,,,,,
老年休克,急诊科,,,,,,,,,,,,,,,,,,
颈部勒伤,急诊科,,,,,,,,,,,,,,,,,,
汽油、煤油中毒,急诊科,,,,,,,,,,,,,,,,,,
锑中毒,急诊科,,,,,,,,,,,,,,,,,,
老年人感染性休克,急诊科,,,,,,,,,,,,,,,,,,
老年人心源性休克,急诊科,,,,,,,,,,,,,,,,,,
小儿洋地黄中毒,急诊科,,,,,,,,,,,,,,,,,,
拟除虫菊类农药中毒,急诊科,,,,,,,,,,,,,,,,,,
小儿急性中毒,急诊科,,,,,,,,,,,,,,,,,,
真菌中毒症,急诊科,,,,,,,,,,,,,,,,,,
小儿水杨酸盐类中毒,急诊科,,,,,,,,,,,,,,,,,,
小儿阿托品类中毒,急诊科,,,,,,,,,,,,,,,,,,
 水杨酸类中毒,急诊科,,,,,,,,,,,,,,,,,,
 损伤性休克,急诊科,,,,,,,,,,,,,,,,,,
 氯喹中毒,急诊科,,,,,,,,,,,,,,,,,,
 氯丙嗪类中毒,急诊科,,,,,,,,,,,,,,,,,,
 磷中毒,急诊科,,,,,,,,,,,,,,,,,,
 硫化氢中毒,急诊科,,,,,,,,,,,,,,,,,,
 酸碱灼伤,急诊科,,,,,,,,,,,,,,,,,,
 高钾血症,急诊科,,,,,,,,,,,,,,,,,,
 高渗性脱水,急诊科,,,,,,,,,,,,,,,,,,
 麻黄碱中毒,急诊科,,,,,,,,,,,,,,,,,,
 马桑果中毒,急诊科,,,,,,,,,,,,,,,,,,
 锰中毒,急诊科,,,,,,,,,,,,,,,,,,
 木薯中毒,急诊科,,,,,,,,,,,,,,,,,,
 灭虫灵中毒,急诊科,,,,,,,,,,,,,,,,,,
 棉子中毒,急诊科,,,,,,,,,,,,,,,,,,
 链球菌中毒性...,急诊科,,,,,,,,,,,,,,,,,,
 蜡样芽孢杆菌...,急诊科,,,,,,,,,,,,,,,,,,
 河豚毒素中毒,急诊科,,,,,,,,,,,,,,,,,,
 汞中毒,急诊科,,,,,,,,,,,,,,,,,,
 过敏性休克,急诊科,,,,,,,,,,,,,,,,,,
 镉中毒,急诊科,,,,,,,,,,,,,,,,,,
 感染性休克,急诊科,,,,,,,,,,,,,,,,,,
 高锰酸钾中毒,急诊科,,,,,,,,,,,,,,,,,,
 胃肠型食物中毒,急诊科,,,,,,,,,,,,,,,,,,
 无机磷中毒,急诊科,,,,,,,,,,,,,,,,,,
 五氯酚钠中毒,急诊科,,,,,,,,,,,,,,,,,,
 无机碱皮肤损伤,急诊科,,,,,,,,,,,,,,,,,,
 镍中毒,急诊科,,,,,,,,,,,,,,,,,,
 农药中毒所致...,急诊科,,,,,,,,,,,,,,,,,,
 煤气中毒,急诊科,,,,,,,,,,,,,,,,,,
 氯气中毒,急诊科,,,,,,,,,,,,,,,,,,
 输卵管妊娠破裂,急诊科,,,,,,,,,,,,,,,,,,
 颠茄碱类植物...,急诊科,,,,,,,,,,,,,,,,,,
 体温过低,急诊科,,,,,,,,,,,,,,,,,,
 钠过多,急诊科,,,,,,,,,,,,,,,,,,
 农药中毒,急诊科,,,,,,,,,,,,,,,,,,
 驱蛔灵中毒,急诊科,,,,,,,,,,,,,,,,,,
 铅中毒,急诊科,,,,,,,,,,,,,,,,,,
 强碱类中毒,急诊科,,,,,,,,,,,,,,,,,,
 汽油中毒,急诊科,,,,,,,,,,,,,,,,,,
 汽油、煤油中毒,急诊科,,,,,,,,,,,,,,,,,,
 老年性昏迷,急诊科,,,,,,,,,,,,,,,,,,
 失血性休克,急诊科,,,,,,,,,,,,,,,,,,
 水过多,急诊科,,,,,,,,,,,,,,,,,,
 乳酸性酸中毒,急诊科,,,,,,,,,,,,,,,,,,
 毒蛇咬伤,急诊科,,,,,,,,,,,,,,,,,,
 毒蕈中毒,急诊科,,,,,,,,,,,,,,,,,,
 敌鼠中毒,急诊科,,,,,,,,,,,,,,,,,,
 羰基镍中毒,急诊科,,,,,,,,,,,,,,,,,,
 铊中毒,急诊科,,,,,,,,,,,,,,,,,,
 铁中毒,急诊科,,,,,,,,,,,,,,,,,,
 锑中毒,急诊科,,,,,,,,,,,,,,,,,,
 苯丙胺中毒,急诊科,,,,,,,,,,,,,,,,,,
 强酸、强碱中毒,急诊科,,,,,,,,,,,,,,,,,,
 强酸类中毒,急诊科,,,,,,,,,,,,,,,,,,
 老年休克,急诊科,,,,,,,,,,,,,,,,,,
 铍中毒,急诊科,,,,,,,,,,,,,,,,,,
 吡唑酮类中毒,急诊科,,,,,,,,,,,,,,,,,,
 硼酸中毒,急诊科,,,,,,,,,,,,,,,,,,
 葡萄球菌食物中毒,急诊科,,,,,,,,,,,,,,,,,,
 肉毒中毒,急诊科,,,,,,,,,,,,,,,,,,
 热射病,急诊科,,,,,,,,,,,,,,,,,,
 毒虫螫咬伤,急诊科,,,,,,,,,,,,,,,,,,
 高原脑水肿,急诊科,,,,,,,,,,,,,,,,,,
 高原肺水肿,急诊科,,,,,,,,,,,,,,,,,,
 脓毒性休克,急诊科,,,,,,,,,,,,,,,,,,
 拟除虫菊酯类...,急诊科,,,,,,,,,,,,,,,,,,
 苯海拉明中毒,急诊科,,,,,,,,,,,,,,,,,,
 酚类中毒,急诊科,,,,,,,,,,,,,,,,,,
 老年人脑心综合征,急诊科,,,,,,,,,,,,,,,,,,
 热痉挛,急诊科,,,,,,,,,,,,,,,,,,
 对乙酰氨基酚中毒,急诊科,,,,,,,,,,,,,,,,,,
 多系统器官功能衰竭,急诊科,,,,,,,,,,,,,,,,,,
 苍耳中毒,急诊科,,,,,,,,,,,,,,,,,,
 黄曲霉素中毒,急诊科,,,,,,,,,,,,,,,,,,
 光气中毒,急诊科,,,,,,,,,,,,,,,,,,
 钡中毒,急诊科,,,,,,,,,,,,,,,,,,
 变形杆菌食物中毒,急诊科,,,,,,,,,,,,,,,,,,
 铋中毒,急诊科,,,,,,,,,,,,,,,,,,
 蓖麻子中毒,急诊科,,,,,,,,,,,,,,,,,,
 苯中毒,急诊科,,,,,,,,,,,,,,,,,,
 氰化物中毒,急诊科,,,,,,,,,,,,,,,,,,
 葡萄球菌中毒...,急诊科,,,,,,,,,,,,,,,,,,
 低钾血症,急诊科,,,,,,,,,,,,,,,,,,
 低渗性脱水,急诊科,,,,,,,,,,,,,,,,,,
 等渗性脱水,急诊科,,,,,,,,,,,,,,,,,,
 粗制棉子油中毒,急诊科,,,,,,,,,,,,,,,,,,
 脱水,急诊科,,,,,,,,,,,,,,,,,,
 高原适应不全症,急诊科,,,,,,,,,,,,,,,,,,
 胃溃疡性穿孔,急诊科,,,,,,,,,,,,,,,,,,
 拟除虫菊类农药中毒,急诊科,,,,,,,,,,,,,,,,,,
 咖啡因与氨茶碱中毒,急诊科,,,,,,,,,,,,,,,,,,
 葡萄球菌性食物中毒,急诊科,,,,,,,,,,,,,,,,,,
 代谢性碱中毒,急诊科,,,,,,,,,,,,,,,,,,
 高钠血症,急诊科,,,,,,,,,,,,,,,,,,
 急性酒中毒,急诊科,,,,,,,,,,,,,,,,,,
 脓毒症,急诊科,,,,,,,,,,,,,,,,,,
 脑外伤,急诊科,,,,,,,,,,,,,,,,,,
 曼陀罗中毒,急诊科,,,,,,,,,,,,,,,,,,
 副溶血性弧菌...,急诊科,,,,,,,,,,,,,,,,,,
 福尔马林中毒,急诊科,,,,,,,,,,,,,,,,,,
 发芽马铃薯中毒,急诊科,,,,,,,,,,,,,,,,,,
 复合型酸碱失衡,急诊科,,,,,,,,,,,,,,,,,,
 吩噻嗪类抗精...,急诊科,,,,,,,,,,,,,,,,,,
 奎宁中毒,急诊科,,,,,,,,,,,,,,,,,,
 可拉明中毒,急诊科,,,,,,,,,,,,,,,,,,
 老年人高钠血症,急诊科,,,,,,,,,,,,,,,,,,
 老年人低钠血症,急诊科,,,,,,,,,,,,,,,,,,
 老年人心源性休克,急诊科,,,,,,,,,,,,,,,,,,
 低血容量性休克,急诊科,,,,,,,,,,,,,,,,,,
 猝死,急诊科,,,,,,,,,,,,,,,,,,
 高原病,急诊科,,,,,,,,,,,,,,,,,,
 热衰竭,急诊科,,,,,,,,,,,,,,,,,,
 二硫化碳中毒,急诊科,,,,,,,,,,,,,,,,,,
 二氧化硫中毒,急诊科,,,,,,,,,,,,,,,,,,
 产褥中暑,急诊科,,,,,,,,,,,,,,,,,,
 老年人高钾血症,急诊科,,,,,,,,,,,,,,,,,,
 电解质紊乱,急诊科,,,,,,,,,,,,,,,,,,
 甲醛中毒,急诊科,,,,,,,,,,,,,,,,,,
 百草枯中毒,急诊科,,,,,,,,,,,,,,,,,,
 氨气中毒,急诊科,,,,,,,,,,,,,,,,,,
 氨基甲酸酯类...,急诊科,,,,,,,,,,,,,,,,,,
 安眠药中毒,急诊科,,,,,,,,,,,,,,,,,,
 阿片类药物中毒,急诊科,,,,,,,,,,,,,,,,,,
 阿片中毒,急诊科,,,,,,,,,,,,,,,,,,
 镇静、安定、...,急诊科,,,,,,,,,,,,,,,,,,
 中枢神经兴奋药中毒,急诊科,,,,,,,,,,,,,,,,,,
 真菌中毒症,急诊科,,,,,,,,,,,,,,,,,,
 真菌性食物中毒,急诊科,,,,,,,,,,,,,,,,,,
 中暑衰竭,急诊科,,,,,,,,,,,,,,,,,,
 小儿中暑和暑热症,急诊科,,,,,,,,,,,,,,,,,,
 小儿一氧化碳中毒,急诊科,,,,,,,,,,,,,,,,,,
 小儿心搏呼吸...,急诊科,,,,,,,,,,,,,,,,,,
 小儿食管异物,急诊科,,,,,,,,,,,,,,,,,,
 医用药物中毒...,急诊科,,,,,,,,,,,,,,,,,,
 小儿急性阑尾炎,急诊科,,,,,,,,,,,,,,,,,,
 银杏中毒,急诊科,,,,,,,,,,,,,,,,,,
 锌中毒,急诊科,,,,,,,,,,,,,,,,,,
 缢死,急诊科,,,,,,,,,,,,,,,,,,
 重金属中毒性肾病,急诊科,,,,,,,,,,,,,,,,,,
 小儿汞中毒,急诊科,,,,,,,,,,,,,,,,,,
 小儿淹溺,急诊科,,,,,,,,,,,,,,,,,,
 小儿胃肠道异...,急诊科,,,,,,,,,,,,,,,,,,
 小肠扭转,急诊科,,,,,,,,,,,,,,,,,,
 药物中毒,急诊科,,,,,,,,,,,,,,,,,,
 小儿气管、支...,急诊科,,,,,,,,,,,,,,,,,,
毒蛇咬伤,急诊科 传染科,,,,,,,,,,,,,,,,,,
水俣病,急诊科 儿科,,,,,,,,,,,,,,,,,,
颈椎骨折脱位,急诊科 骨科,,,,,,,,,,,,,,,,,,
苯中毒,急诊科 呼吸内科,,,,,,,,,,,,,,,,,,
氯气中毒,急诊科 呼吸内科,,,,,,,,,,,,,,,,,,
氨气中毒,急诊科 呼吸内科,,,,,,,,,,,,,,,,,,
高原适应不全症,急诊科 呼吸内科,,,,,,,,,,,,,,,,,,
老年低温症,急诊科 老年科,,,,,,,,,,,,,,,,,,
老年人多器官功能衰竭,急诊科 老年科,,,,,,,,,,,,,,,,,,
急性中毒性脑炎,急诊科 脑外科,,,,,,,,,,,,,,,,,,
体温过低,急诊科 内科,,,,,,,,,,,,,,,,,,
脱水,急诊科 内科,,,,,,,,,,,,,,,,,,
低渗性脱水,急诊科 内科,,,,,,,,,,,,,,,,,,
外伤性脾破裂,急诊科 普外科,,,,,,,,,,,,,,,,,,
食管腐蚀性灼伤,急诊科 普外科,,,,,,,,,,,,,,,,,,
昏厥,急诊科 神经内科,,,,,,,,,,,,,,,,,,
有机磷农药中毒,急诊科 神经内科,,,,,,,,,,,,,,,,,,
老年人重症肌无力,急诊科 神经内科,,,,,,,,,,,,,,,,,,
外伤后颅内积气,急诊科 神经内科,,,,,,,,,,,,,,,,,,
外伤性硬脑膜下积液,急诊科 神经内科,,,,,,,,,,,,,,,,,,
高渗性脱水,急诊科 肾内科,,,,,,,,,,,,,,,,,,
挤压综合征,急诊科 外科,,,,,,,,,,,,,,,,,,
失血性休克,急诊科 外伤科,,,,,,,,,,,,,,,,,,
食物中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
酒精中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
亚硝酸盐中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
农药中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
砷中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
白果中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
安眠药中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
镉中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
氰化物中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
甲醇中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
生豆浆中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
发芽马铃薯中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
药物中毒,急诊科 消化内科,,,,,,,,,,,,,,,,,,
农药中毒所致的精神障碍,急诊科 心理咨询,,,,,,,,,,,,,,,,,,
工业中毒所致的精神障碍,急诊科 心理咨询,,,,,,,,,,,,,,,,,,
医用药物中毒所致的精神障碍,急诊科 心理咨询,,,,,,,,,,,,,,,,,,
老年人高血压危象,急诊科 心血管内科,,,,,,,,,,,,,,,,,,
老年人心脏猝死,急诊科 心血管内科,,,,,,,,,,,,,,,,,,
铅中毒,急诊科 血液科,,,,,,,,,,,,,,,,,,
过敏性休克,急诊科 血液科,,,,,,,,,,,,,,,,,,
重金属中毒,急诊科 血液科,,,,,,,,,,,,,,,,,,
蝎螫伤,急诊科 血液科,,,,,,,,,,,,,,,,,,
中暑,急诊科 中医科,,,,,,,,,,,,,,,,,,
猛兽伤,急诊科 中医科,,,,,,,,,,,,,,,,,,
手术治疗 药物治疗...,见男性稍多于女性,,,,,,,,,,,,,,,,,,
精神分裂症,精神病科,,,,,,,,,,,,,,,,,,
人格分裂,精神病科,,,,,,,,,,,,,,,,,,
发作性睡病,精神病科,,,,,,,,,,,,,,,,,,
精神障碍,精神病科,,,,,,,,,,,,,,,,,,
反应性精神病,精神病科,,,,,,,,,,,,,,,,,,
急性应激反应,精神病科,,,,,,,,,,,,,,,,,,
酒精所致精神障碍,精神病科,,,,,,,,,,,,,,,,,,
拔毛狂,精神病科,,,,,,,,,,,,,,,,,,
系统性红斑狼疮所致精神病,精神病科,,,,,,,,,,,,,,,,,,
脑外伤伴发的精神障碍,精神病科,,,,,,,,,,,,,,,,,,
精神活性物质所致精神障碍,精神病科,,,,,,,,,,,,,,,,,,
谵妄综合征,精神病科,,,,,,,,,,,,,,,,,,
躯体疾病伴发的精神障碍,精神病科,,,,,,,,,,,,,,,,,,
皮肤行为症,精神病科,,,,,,,,,,,,,,,,,,
乙脑伴发的精神障碍,精神病科,,,,,,,,,,,,,,,,,,
夹腿综合症,精神病科,,,,,,,,,,,,,,,,,,
高功能自闭症,精神病科,,,,,,,,,,,,,,,,,,
儿童多动症,精神病科 儿科,,,,,,,,,,,,,,,,,,
人格障碍,精神病科 精神心理科,,,,,,,,,,,,,,,,,,
窥阴癖,精神病科 精神心理科,,,,,,,,,,,,,,,,,,
逻辑自闭症,精神病科 精神心理科,,,,,,,,,,,,,,,,,,
多发脑梗塞性精神障碍,精神病科 老年科,,,,,,,,,,,,,,,,,,
神经官能症,精神病科 内科,,,,,,,,,,,,,,,,,,
遗忘综合征,精神病科 内科,,,,,,,,,,,,,,,,,,
焦虑症,精神病科 神经内科,,,,,,,,,,,,,,,,,,
失眠症,精神病科 神经内科,,,,,,,,,,,,,,,,,,
嗜睡症,精神病科 神经内科,,,,,,,,,,,,,,,,,,
意识障碍,精神病科 神经内科,,,,,,,,,,,,,,,,,,
癫痫伴发的精神障碍,精神病科 神经内科,,,,,,,,,,,,,,,,,,
神经性贪食症,精神病科 神经内科,,,,,,,,,,,,,,,,,,
抽动秽语综合征,精神病科 神经内科,,,,,,,,,,,,,,,,,,
神经发育迟滞,精神病科 外科,,,,,,,,,,,,,,,,,,
抑郁症,精神病科 心理咨询,,,,,,,,,,,,,,,,,,
强迫症,精神病科 心理咨询,,,,,,,,,,,,,,,,,,
